X,Y,OBJECTID,Id,CaseNumber,OccurredDate,OccurredMonth,OccurredYear,DateOfDeath,DateOfDeathMonth,DateOfDeathYear,DateDifference,CaseStatus,Address,Latitude,Longitude,Section,Beat,WeaponCategory,VictimCount,ArresteeCount
-77.640511787663115,43.195644581925663,7,317,06-354378,2006-11-18T05:00:00.000Z,11,2006,2006-11-18T05:00:00.000Z,11,2006,0,OPEN,"238 AVIS ST, ROCHESTER, NY, 14615",43.195636,-77.640509,Lake,211,Firearm,1,
-77.595239771864172,43.181176580768522,573,318,06-354788,2006-11-18T05:00:00.000Z,11,2006,2006-11-18T05:00:00.000Z,11,2006,0,CLOSED,"1022 AVENUE D, ROCHESTER, NY, 14621",43.181168,-77.595237,Clinton,257,Unknown,1,1
-77.567617761864014,43.162710578428843,572,319,06-359691,2006-11-23T05:00:00.000Z,11,2006,2006-11-23T05:00:00.000Z,11,2006,0,OPEN,"247 CEDARWOOD TER, ROCHESTER, NY, 14609",43.162702,-77.567615,Goodman,225,Firearm,1,
-77.566998761911194,43.168033579874241,571,320,06-390842,2006-12-22T05:00:00.000Z,12,2006,2006-12-22T05:00:00.000Z,12,2006,0,CLOSED,"293 ROSEWOOD TER, ROCHESTER, NY, 14609",43.168025,-77.566996,Goodman,215,Knife/Cutting Instrument,1,1
-77.651191786627223,43.134156570368489,570,321,07-002040,2007-01-03T05:00:00.000Z,1,2007,2007-01-03T05:00:00.000Z,1,2007,0,OPEN,"537 THURSTON RD, ROCHESTER, NY, 14619",43.134148,-77.651189,Genesee,243,Firearm,1,
-77.598538771098362,43.148559575054001,569,322,07-003844,2007-01-04T05:00:00.000Z,1,2007,2007-01-04T05:00:00.000Z,1,2007,0,OPEN,"185 ALEXANDER ST, ROCHESTER, NY, 14607",43.148551,-77.598536,Central,229,Physical,1,
-77.616038778565411,43.177320579123929,568,323,07-005251,2007-01-05T05:00:00.000Z,1,2007,2007-01-05T05:00:00.000Z,1,2007,0,OPEN,"38 TREYER ST, ROCHESTER, NY, 14621",43.177312,-77.616036,Clinton,247,Firearm,1,
-77.600824774547917,43.186644581666023,567,324,07-014190,2007-01-14T05:00:00.000Z,1,2007,2007-01-14T05:00:00.000Z,1,2007,0,CLOSED,"831 NORTON ST, ROCHESTER, NY, 14621",43.186636,-77.600822,Clinton,227,Firearm,1,3
-77.638665787241763,43.193561581363717,566,325,07-021197,2007-01-22T05:00:00.000Z,1,2007,2007-01-22T05:00:00.000Z,1,2007,0,OPEN,"1460 DEWEY AVE, ROCHESTER, NY, 14615",43.193553,-77.638663,Lake,231,Firearm,1,
-77.637021781644933,43.129391569448615,565,326,07-026217,2007-01-26T05:00:00.000Z,1,2007,2007-01-26T05:00:00.000Z,1,2007,0,CLOSED,"1057 GENESEE ST, ROCHESTER, NY, 14611",43.129383,-77.637019,Genesee,243,Firearm,1,
-77.609276775844663,43.179482580303585,564,327,07-032120,2007-02-02T05:00:00.000Z,2,2007,2007-02-02T05:00:00.000Z,2,2007,0,CLOSED,"47 DALE ST, ROCHESTER, NY, 14621",43.179474,-77.609274,Clinton,247,Knife/Cutting Instrument,1,1
-77.579917766277944,43.166238578505002,563,329,07-047979,2007-02-18T05:00:00.000Z,2,2007,2007-02-18T05:00:00.000Z,2,2007,0,CLOSED,"51 FERNDALE CRES, ROCHESTER, NY, 14609",43.16623,-77.579915,Goodman,215,Firearm,1,1
-77.576657766541445,43.181343581736805,611,275,07-050005,2006-02-20T05:00:00.000Z,2,2006,2006-02-20T05:00:00.000Z,2,2006,0,CLOSED,"201 NORTHLAND AVE, ROCHESTER, NY, 14609",43.181335,-77.576655,Clinton,267,Knife/Cutting Instrument,1,1
-77.568132761223879,43.160168578070255,562,330,07-060664,2007-03-03T05:00:00.000Z,3,2007,2007-03-03T05:00:00.000Z,3,2007,0,OPEN,"1618 MAIN ST EAST, ROCHESTER, NY, 14609",43.16016,-77.56813,Goodman,225,Firearm,1,
-77.612819777604528,43.18393958089402,561,331,07-083324,2007-03-25T04:00:00.000Z,3,2007,2007-03-25T04:00:00.000Z,3,2007,0,CLOSED,"5 BORCHARD ST, ROCHESTER, NY, 14621",43.183931,-77.612817,Clinton,217,Firearm,1,2
-77.624057781388828,43.181804579419584,554,338,07-094479,2007-04-04T04:00:00.000Z,4,2007,2007-05-05T04:00:00.000Z,5,2007,31,OPEN,"35 MALLING DR, ROCHESTER, NY, 14621",43.181796,-77.624055,Clinton,217,Firearm,1,
-77.582430766975136,43.166304578561267,560,332,07-097802,2007-04-07T04:00:00.000Z,4,2007,2007-04-07T04:00:00.000Z,4,2007,0,CLOSED,"287 PENNSYLVANIA AVE, ROCHESTER, NY, 14609",43.166296,-77.582428,Clinton,297,Firearm,1,
-77.587193769179748,43.172244579595471,559,333,07-099660,2007-04-09T04:00:00.000Z,4,2007,2007-04-09T04:00:00.000Z,4,2007,0,CLOSED,"290 FIRST ST, ROCHESTER, NY, 14605",43.172236,-77.587191,Clinton,267,Firearm,1,1
-77.635614781034747,43.136777571206579,558,334,07-101625,2007-04-11T04:00:00.000Z,4,2007,2007-04-12T04:00:00.000Z,4,2007,1,CLOSED,"231 EARL ST, ROCHESTER, NY, 14611",43.136769,-77.635612,Genesee,253,Firearm,1,2
-77.559537759739229,43.169268580103505,557,335,07-110305,2007-04-20T04:00:00.000Z,4,2007,2007-04-20T04:00:00.000Z,4,2007,0,CLOSED,"835 MERCHANTS RD, ROCHESTER, NY, 14609",43.16926,-77.559535,Goodman,215,Blunt Object,1,1
-77.637061783724022,43.151667573651004,556,336,07-118007,2007-04-27T04:00:00.000Z,4,2007,2007-04-27T04:00:00.000Z,4,2007,0,OPEN,"5 SILVER ST, ROCHESTER, NY, 14611",43.151659,-77.637059,Genesee,213,Unknown,1,
-77.616092779303685,43.180534580160973,555,337,07-118111,2007-04-28T04:00:00.000Z,4,2007,2007-04-28T04:00:00.000Z,4,2007,0,OPEN,"298 AVENUE D, ROCHESTER, NY, 14621",43.180526,-77.61609,Clinton,247,Firearm,1,
-77.651819787029964,43.143534571620748,553,339,07-133177,2007-05-11T04:00:00.000Z,5,2007,2007-05-11T04:00:00.000Z,5,2007,0,CLOSED,"160 SALINA ST, ROCHESTER, NY, 14619",43.143526,-77.651817,Genesee,223,Firearm,1,1
-77.629119779493294,43.143234572356796,552,340,07-144291,2007-05-22T04:00:00.000Z,5,2007,2007-05-22T04:00:00.000Z,5,2007,0,OPEN,"581 JEFFERSON AVE, ROCHESTER, NY, 14611",43.143226,-77.629117,Genesee,233,Firearm,1,
-77.597483771931692,43.17444257920085,551,341,07-149359,2007-05-25T04:00:00.000Z,5,2007,2007-05-25T04:00:00.000Z,5,2007,0,CLOSED,"53 WATKIN TER, ROCHESTER, NY, 14605",43.174434,-77.597481,Clinton,277,Knife/Cutting Instrument,1,3
-77.630618781608831,43.159316575575161,550,342,07-156430,2007-05-31T04:00:00.000Z,5,2007,2007-05-31T04:00:00.000Z,5,2007,0,CLOSED,"391 JAY ST, ROCHESTER, NY, 14611",43.159308,-77.630616,Lake,291,Firearm,1,1
-77.650730786709786,43.133864570043023,549,343,07-164316,2007-06-07T04:00:00.000Z,6,2007,2007-06-07T04:00:00.000Z,6,2007,0,CLOSED,"554 THURSTON RD, ROCHESTER, NY, 14619",43.133856,-77.650728,Genesee,243,Firearm,1,1
-77.621264777427427,43.15017557427592,548,344,07-169073,2007-06-11T04:00:00.000Z,6,2007,2007-06-11T04:00:00.000Z,6,2007,0,CLOSED,"150 VAN AUKER ST, ROCHESTER, NY, 14608",43.150167,-77.621262,Genesee,213,Firearm,1,2
-77.588842769617528,43.172135579351213,547,345,07-174762,2007-06-16T04:00:00.000Z,6,2007,2007-06-16T04:00:00.000Z,6,2007,0,CLOSED,"63 ROHR ST, ROCHESTER, NY, 14605",43.172127,-77.58884,Clinton,267,Firearm,1,1
-77.594066769291331,43.146602574346765,546,346,07-210069,2007-07-14T04:00:00.000Z,7,2007,2007-07-14T04:00:00.000Z,7,2007,0,CLOSED,"487 MONROE AVE, ROCHESTER, NY, 14607",43.146594,-77.594064,Goodman,265,Firearm,1,1
-77.599867773476419,43.173447579431752,544,348,07-229397,2007-07-30T04:00:00.000Z,7,2007,2007-07-30T04:00:00.000Z,7,2007,0,OPEN,"505 HUDSON AVE, ROCHESTER, NY, 14605",43.173439,-77.599865,Clinton,277,Firearm,1,
-77.64246378345193,43.135586571005163,543,349,07-236250,2007-08-04T04:00:00.000Z,8,2007,2007-08-04T04:00:00.000Z,8,2007,0,CLOSED,"221 W HIGH TER, ROCHESTER, NY, 14619",43.135578,-77.642461,Genesee,243,Knife/Cutting Instrument,1,1
-77.580047766631296,43.170507579471035,542,350,07-251987,2007-08-16T04:00:00.000Z,8,2007,2007-08-16T04:00:00.000Z,8,2007,0,OPEN,"14 EIGHTH ST, ROCHESTER, NY, 14609",43.170499,-77.580045,Clinton,297,Firearm,1,
-77.62882078036543,43.143663572320101,541,351,07-255430,2007-08-19T04:00:00.000Z,8,2007,2007-08-19T04:00:00.000Z,8,2007,0,OPEN,"560 JEFFERSON AVE, ROCHESTER, NY, 14608",43.143655,-77.628818,Genesee,233,Firearm,1,
-77.638586783711091,43.146953573045103,540,352,07-259080,2007-08-23T04:00:00.000Z,8,2007,2007-08-23T04:00:00.000Z,8,2007,0,CLOSED,"88 KIRKLAND RD, ROCHESTER, NY, 14611",43.146945,-77.638584,Genesee,223,Firearm,1,1
-77.595301771784051,43.181729580792961,539,353,07-280288,2007-09-09T04:00:00.000Z,9,2007,2007-09-09T04:00:00.000Z,9,2007,0,CLOSED,"136 ROYCROFT DR, ROCHESTER, NY, 14621",43.181721,-77.595299,Clinton,237,Firearm,1,2
-77.646653786636762,43.157631574349352,545,347,07-281214,2007-07-20T04:00:00.000Z,7,2007,2007-07-20T04:00:00.000Z,7,2007,0,OPEN,"366 HAGUE ST, ROCHESTER, NY, 14611",43.157623,-77.646651,Lake,281,Unknown,1,
-77.603133774759343,43.184057581307734,538,354,07-282001,2007-09-10T04:00:00.000Z,9,2007,2007-09-10T04:00:00.000Z,9,2007,0,CLOSED,"270 WEAVER ST, ROCHESTER, NY, 14621",43.184049,-77.603131,Clinton,227,Firearm,1,1
-77.62060377715666,43.137372571592685,537,355,07-285034,2007-09-14T04:00:00.000Z,9,2007,2007-09-14T04:00:00.000Z,9,2007,0,CLOSED,"1 FLINT ST, ROCHESTER, NY, 14608",43.137364,-77.620601,Genesee,253,Firearm,1,1
-77.653071787123579,43.144341572123238,536,356,07-291494,2007-09-19T04:00:00.000Z,9,2007,2007-09-19T04:00:00.000Z,9,2007,0,CLOSED,"7 CHILI TER, ROCHESTER, NY, 14619",43.144333,-77.653069,Genesee,223,Knife/Cutting Instrument,1,1
-77.638822786521146,43.18081857878186,535,357,07-304191,2007-09-29T04:00:00.000Z,9,2007,2007-09-29T04:00:00.000Z,9,2007,0,CLOSED,"325 DRIVING PARK AVE, ROCHESTER, NY, 14613",43.18081,-77.63882,Lake,251,Knife/Cutting Instrument,1,1
-77.645581784679862,43.143208572230975,534,358,07-308080,2007-10-03T04:00:00.000Z,10,2007,2007-10-03T04:00:00.000Z,10,2007,0,CLOSED,"186 WOODBINE AVE, ROCHESTER, NY, 14619",43.1432,-77.645579,Genesee,223,Unknown,1,
-77.601243773900279,43.176911580251847,533,359,07-309980,2007-10-04T04:00:00.000Z,10,2007,2007-10-04T04:00:00.000Z,10,2007,0,CLOSED,"136 BARONS ST, ROCHESTER, NY, 14621",43.176903,-77.601241,Clinton,257,Firearm,1,2
-77.63421878601477,43.192958581070393,532,361,07-374638,2007-11-17T05:00:00.000Z,11,2007,2007-11-17T05:00:00.000Z,11,2007,0,CLOSED,"344 FLOWER CITY PARK, ROCHESTER, NY, 14615",43.19295,-77.634216,Lake,231,Blunt Object,1,2
-77.636761784873102,43.179554578524026,531,362,07-375572,2007-11-17T05:00:00.000Z,11,2007,2007-11-17T05:00:00.000Z,11,2007,0,CLOSED,"2 PIERPONT ST, ROCHESTER, NY, 14613",43.179546,-77.636759,Lake,251,Firearm,1,1
-77.594753770634682,43.158977577327285,6,363,07-375932,2007-11-18T05:00:00.000Z,11,2007,2007-11-18T05:00:00.000Z,11,2007,0,OPEN,"300 UNIVERSITY AVE, ROCHESTER, NY, 14607",43.158969,-77.594751,Central,219,Firearm,1,
-77.630896783069517,43.173310577793053,530,364,07-379863,2007-11-21T05:00:00.000Z,11,2007,2007-11-21T05:00:00.000Z,11,2007,0,CLOSED,"139 FULTON AVE, ROCHESTER, NY, 14613",43.173302,-77.630894,Lake,271,Firearm,1,1
-77.595498771872656,43.177476580381168,529,365,07-394886,2007-12-03T05:00:00.000Z,12,2007,2007-12-03T05:00:00.000Z,12,2007,0,CLOSED,"1037 NORTH ST, ROCHESTER, NY, 14621",43.177468,-77.595496,Clinton,257,Firearm,1,3
-77.590604768649811,43.161327577856817,528,367,07-419866,2007-12-26T05:00:00.000Z,12,2007,2007-12-26T05:00:00.000Z,12,2007,0,CLOSED,"820 MAIN ST EAST, ROCHESTER, NY, 14605",43.161319,-77.590602,Goodman,225,Blunt Object,1,2
-77.631229781480798,43.159293575690619,527,368,07-423964,2007-12-30T05:00:00.000Z,12,2007,2007-12-30T05:00:00.000Z,12,2007,0,OPEN,"411 JAY ST, ROCHESTER, NY, 14611",43.159285,-77.631227,Lake,291,Firearm,1,
-77.573387764680561,43.172114580351511,526,369,08-028767,2008-01-26T05:00:00.000Z,1,2008,2008-01-26T05:00:00.000Z,1,2008,0,OPEN,"178 ELLISON ST, ROCHESTER, NY, 14609",43.172106,-77.573385,Goodman,205,Firearm,1,
-77.631044781566686,43.159964575978087,525,370,08-053108,2008-02-16T05:00:00.000Z,2,2008,2008-02-16T05:00:00.000Z,2,2008,0,CLOSED,"71 WALNUT ST, ROCHESTER, NY, 14608",43.159956,-77.631042,Lake,291,Firearm,1,2
-77.601198773206107,43.178715580013545,524,371,08-056586,2008-02-19T05:00:00.000Z,2,2008,2008-02-19T05:00:00.000Z,2,2008,0,OPEN,"334 WILKINS ST, ROCHESTER, NY, 14621",43.178707,-77.601196,Clinton,257,Firearm,2,
-77.64429578666423,43.165951576432661,523,372,08-093885,2008-03-26T04:00:00.000Z,3,2008,2008-03-26T04:00:00.000Z,3,2008,0,CLOSED,"58 WARNER ST, ROCHESTER, NY, 14606",43.165943,-77.644293,Lake,261,Physical,1,1
-77.594561771959931,43.181744580766988,521,374,08-099914,2008-03-31T04:00:00.000Z,3,2008,2008-03-31T04:00:00.000Z,3,2008,0,CLOSED,"162 ROYCROFT DR, ROCHESTER, NY, 14621",43.181736,-77.594559,Clinton,237,Firearm,1,1
-77.62623477891772,43.141229572267186,522,373,08-100047,2008-03-31T04:00:00.000Z,3,2008,2008-03-31T04:00:00.000Z,3,2008,0,CLOSED,"285 REYNOLDS ST, ROCHESTER, NY, 14608",43.141221,-77.626232,Genesee,233,Firearm,1,1
-77.628025779947421,43.148666573942705,520,375,08-104971,2008-04-05T04:00:00.000Z,4,2008,2008-04-05T04:00:00.000Z,4,2008,0,OPEN,"299 ADAMS ST, ROCHESTER, NY, 14608",43.148658,-77.628023,Genesee,213,Firearm,1,
-77.645142783977903,43.134252570298578,519,376,08-112962,2008-04-11T04:00:00.000Z,4,2008,2008-04-11T04:00:00.000Z,4,2008,0,OPEN,"612 WOODBINE AVE, ROCHESTER, NY, 14619",43.134244,-77.64514,Genesee,243,Firearm,1,
-77.615181779405304,43.192965582312624,518,377,08-126970,2008-04-23T04:00:00.000Z,4,2008,2008-04-23T04:00:00.000Z,4,2008,0,OPEN,"115 RIDGE RD EAST, ROCHESTER, NY, 14621",43.192957,-77.615179,Clinton,207,Blunt Object,1,
-77.634937781567686,43.139308571577772,517,378,08-128564,2008-04-24T04:00:00.000Z,4,2008,2008-04-24T04:00:00.000Z,4,2008,0,CLOSED,"6 WALTER PARK, ROCHESTER, NY, 14611",43.1393,-77.634935,Genesee,253,Firearm,1,1
-77.625678779722037,43.1504275739645,516,379,08-148527,2008-05-11T04:00:00.000Z,5,2008,2008-05-11T04:00:00.000Z,5,2008,0,CLOSED,"17 CLIFTON ST, ROCHESTER, NY, 14608",43.150419,-77.625676,Genesee,213,Knife/Cutting Instrument,1,1
-77.602551774016348,43.18201158066811,515,380,08-150523,2008-05-12T04:00:00.000Z,5,2008,2008-05-12T04:00:00.000Z,5,2008,0,CLOSED,"21 FAIRBANKS ST, ROCHESTER, NY, 14621",43.182003,-77.602549,Clinton,227,Firearm,1,1
-77.647082786531968,43.157939574552145,514,381,08-178951,2008-06-04T04:00:00.000Z,6,2008,2008-06-04T04:00:00.000Z,6,2008,0,CLOSED,"381 HAGUE ST, ROCHESTER, NY, 14611",43.157931,-77.64708,Lake,281,Firearm,1,1
-77.621986779482242,43.163994576272863,513,382,08-180617,2008-06-06T04:00:00.000Z,6,2008,2008-06-06T04:00:00.000Z,6,2008,0,CLOSED,"510 STATE ST, ROCHESTER, NY, 14608",43.163986,-77.621984,Central,209,Firearm,1,1
-77.636973784062732,43.162262575943039,512,383,08-185827,2008-06-10T04:00:00.000Z,6,2008,2008-06-10T04:00:00.000Z,6,2008,0,OPEN,"281 WHITNEY ST, ROCHESTER, NY, 14606",43.162254,-77.636971,Lake,291,Firearm,1,
-77.584487767565136,43.17543858003404,511,384,08-193604,2008-06-15T04:00:00.000Z,6,2008,2008-06-15T04:00:00.000Z,6,2008,0,CLOSED,"1407 CLIFFORD AVE, ROCHESTER, NY, 14621",43.17543,-77.584485,Clinton,267,Firearm,1,1
-77.650748785898045,43.137106570699217,510,385,08-217859,2008-07-04T04:00:00.000Z,7,2008,2008-07-04T04:00:00.000Z,7,2008,0,CLOSED,"398 THURSTON RD, ROCHESTER, NY, 14619",43.137098,-77.650746,Genesee,243,Firearm,1,1
-77.632484780463713,43.139068571755033,509,386,08-224937,2008-07-10T04:00:00.000Z,7,2008,2008-07-10T04:00:00.000Z,7,2008,0,CLOSED,"120 SHELTER ST, ROCHESTER, NY, 14611",43.13906,-77.632482,Genesee,253,Firearm,1,1
-77.602522774513986,43.182568580984274,507,388,08-243774,2008-07-25T04:00:00.000Z,7,2008,2008-07-25T04:00:00.000Z,7,2008,0,CLOSED,"21 WARSAW ST, ROCHESTER, NY, 14621",43.18256,-77.60252,Clinton,227,Firearm,1,1
-77.602522774513986,43.182568580984274,506,389,08-243848,2008-07-25T04:00:00.000Z,7,2008,2008-07-25T04:00:00.000Z,7,2008,0,CLOSED,"21 WARSAW ST, ROCHESTER, NY, 14621",43.18256,-77.60252,Clinton,227,Firearm,1,1
-77.63638078369263,43.153879573881504,508,387,08-244647,2008-07-25T04:00:00.000Z,7,2008,2008-07-25T04:00:00.000Z,7,2008,0,OPEN,"101 TAYLOR ST, ROCHESTER, NY, 14611",43.153871,-77.636378,Genesee,213,Firearm,1,
-77.609541776018474,43.165908577241609,505,390,08-246196,2008-07-27T04:00:00.000Z,7,2008,2008-07-27T04:00:00.000Z,7,2008,0,CLOSED,"448 CLINTON AVE NORTH, ROCHESTER, NY, 14605",43.1659,-77.609539,Clinton,287,Firearm,1,1
-77.646149788619596,43.180730578975769,488,407,08-263469,2008-08-10T04:00:00.000Z,8,2008,2008-12-26T05:00:00.000Z,12,2008,138,CLOSED,"585 DRIVING PARK AVE, ROCHESTER, NY, 14613",43.180722,-77.646147,Lake,241,Physical,1,1
-77.599687770278436,43.145936574280903,504,391,08-267465,2008-08-13T04:00:00.000Z,8,2008,2008-08-13T04:00:00.000Z,8,2008,0,CLOSED,"563 BROADWAY, ROCHESTER, NY, 14607",43.145928,-77.599685,Goodman,265,Other,1,1
-77.623636781936582,43.185911580276738,502,393,08-280845,2008-08-23T04:00:00.000Z,8,2008,2008-08-23T04:00:00.000Z,8,2008,0,CLOSED,"1609 ST PAUL ST, ROCHESTER, NY, 14621",43.185903,-77.623634,Clinton,217,Firearm,1,1
-77.631904780132004,43.134404570935487,501,394,08-285655,2008-08-27T04:00:00.000Z,8,2008,2008-08-27T04:00:00.000Z,8,2008,0,OPEN,"724 SEWARD ST, ROCHESTER, NY, 14611",43.134396,-77.631902,Genesee,253,Firearm,1,
-77.644457783848793,43.13363557062015,500,395,08-288557,2008-08-30T04:00:00.000Z,8,2008,2008-08-30T04:00:00.000Z,8,2008,0,CLOSED,"168 ELLICOTT ST, ROCHESTER, NY, 14619",43.133627,-77.644455,Genesee,243,Firearm,1,1
-77.623215781084511,43.178362578916897,499,396,08-292802,2008-09-02T04:00:00.000Z,9,2008,2008-09-02T04:00:00.000Z,9,2008,0,CLOSED,"117 AVENUE B, ROCHESTER, NY, 14621",43.178354,-77.623213,Clinton,247,Firearm,1,1
-77.644409784643173,43.139444570996339,498,397,08-306002,2008-09-13T04:00:00.000Z,9,2008,2008-09-13T04:00:00.000Z,9,2008,0,CLOSED,"300 ABERDEEN ST, ROCHESTER, NY, 14619",43.139436,-77.644407,Genesee,223,Firearm,1,1
-77.599617773545376,43.182926581433954,497,398,08-311890,2008-09-18T04:00:00.000Z,9,2008,2008-09-18T04:00:00.000Z,9,2008,0,CLOSED,"969 HUDSON AVE, ROCHESTER, NY, 14621",43.182918,-77.599615,Clinton,227,Firearm,1,1
-77.598692772271917,43.176455579738061,496,399,08-323244,2008-09-27T04:00:00.000Z,9,2008,2008-09-27T04:00:00.000Z,9,2008,0,CLOSED,"658 HUDSON AVE, ROCHESTER, NY, 14621",43.176447,-77.59869,Clinton,257,Firearm,1,1
-77.599638771463191,43.158873576959763,494,401,08-324900,2008-09-29T04:00:00.000Z,9,2008,2008-09-29T04:00:00.000Z,9,2008,0,CLOSED,"484 MAIN ST EAST, ROCHESTER, NY, 14605",43.158865,-77.599636,Central,219,Knife/Cutting Instrument,1,1
-77.629420781388646,43.154765574346214,495,400,08-325653,2008-09-29T04:00:00.000Z,9,2008,2008-09-29T04:00:00.000Z,9,2008,0,CLOSED,"505 BROWN ST, ROCHESTER, NY, 14611",43.154757,-77.629418,Genesee,213,Knife/Cutting Instrument,1,1
-77.611285777366732,43.183954581094973,493,402,08-347050,2008-10-16T04:00:00.000Z,10,2008,2008-10-16T04:00:00.000Z,10,2008,0,CLOSED,"431 REMINGTON ST, ROCHESTER, NY, 14621",43.183946,-77.611283,Clinton,217,Knife/Cutting Instrument,1,1
-77.636375786771765,43.193674581471257,492,403,08-355864,2008-10-24T04:00:00.000Z,10,2008,2008-10-24T04:00:00.000Z,10,2008,0,CLOSED,"255 RIDGEWAY AVE, ROCHESTER, NY, 14615",43.193666,-77.636373,Lake,231,Knife/Cutting Instrument,1,1
-77.633018783381857,43.174517577849954,491,404,08-368902,2008-11-05T05:00:00.000Z,11,2008,2008-11-05T05:00:00.000Z,11,2008,0,CLOSED,"24 LOCUST ST, ROCHESTER, NY, 14613",43.174509,-77.633016,Lake,251,Other,1,1
-77.595727772490051,43.179424580187629,490,405,08-391388,2008-11-26T05:00:00.000Z,11,2008,2008-11-26T05:00:00.000Z,11,2008,0,OPEN,"112 HERALD ST, ROCHESTER, NY, 14621",43.179416,-77.595725,Clinton,257,Firearm,1,
-77.601506773215718,43.166177577832904,489,406,08-419156,2008-12-24T05:00:00.000Z,12,2008,2008-12-24T05:00:00.000Z,12,2008,0,CLOSED,"13 SKUSE ST, ROCHESTER, NY, 14605",43.166169,-77.601504,Clinton,287,Firearm,1,1
-77.642495788985528,43.209278584155399,486,409,08-421596,2008-12-27T05:00:00.000Z,12,2008,2008-12-27T05:00:00.000Z,12,2008,0,CLOSED,"339 BERNICE ST, ROCHESTER, NY, 14615",43.20927,-77.642493,Lake,211,Firearm,3,1
-77.638657787024712,43.193062581635189,487,408,08-422173,2008-12-27T05:00:00.000Z,12,2008,2008-12-27T05:00:00.000Z,12,2008,0,CLOSED,"1438 DEWEY AVE, ROCHESTER, NY, 14615",43.193054,-77.638655,Lake,231,Firearm,1,3
-77.620508780819947,43.182455579941831,5,410,09-000574,2009-01-01T05:00:00.000Z,1,2009,2009-01-01T05:00:00.000Z,1,2009,0,OPEN,"157 DORBETH RD, ROCHESTER, NY, 14621",43.182447,-77.620506,Clinton,217,Firearm,1,
-77.636401784928395,43.177152578490876,485,411,09-002151,2009-01-03T05:00:00.000Z,1,2009,2009-01-03T05:00:00.000Z,1,2009,0,CLOSED,"250 GLENWOOD AVE, ROCHESTER, NY, 14613",43.177144,-77.636399,Lake,251,Firearm,1,3
-77.569001762567638,43.174494580579051,484,412,09-031958,2009-02-02T05:00:00.000Z,2,2009,2009-02-02T05:00:00.000Z,2,2009,0,CLOSED,"16 CLIFFMOR ST, ROCHESTER, NY, 14609",43.174486,-77.568999,Goodman,205,Firearm,1,1
-77.58595476894719,43.17615358065796,482,414,09-068041,2009-03-10T04:00:00.000Z,3,2009,2009-03-10T04:00:00.000Z,3,2009,0,OPEN,"4 RENWOOD ST, ROCHESTER, NY, 14621",43.176145,-77.585952,Clinton,267,Firearm,1,
-77.651597785723467,43.133331570313821,481,415,09-083165,2009-03-24T04:00:00.000Z,3,2009,2009-03-24T04:00:00.000Z,3,2009,0,CLOSED,"20 ROSALIND ST, ROCHESTER, NY, 14619",43.133323,-77.651595,Genesee,243,Firearm,1,1
-77.562958760112139,43.165697579787874,480,416,09-106259,2009-04-23T04:00:00.000Z,4,2009,2009-04-23T04:00:00.000Z,4,2009,0,OPEN,"1124 CULVER RD, ROCHESTER, NY, 14609",43.165689,-77.562956,Goodman,215,Firearm,1,
-77.623634781372445,43.185324580306244,479,417,09-131554,2009-05-06T04:00:00.000Z,5,2009,2009-05-07T04:00:00.000Z,5,2009,1,CLOSED,"7 BEACH ST, ROCHESTER, NY, 14621",43.185316,-77.623632,Clinton,217,Firearm,1,1
-77.632258783043113,43.174544578454004,478,418,09-140169,2009-05-14T04:00:00.000Z,5,2009,2009-05-14T04:00:00.000Z,5,2009,0,CLOSED,"14 LOCUST ST, ROCHESTER, NY, 14613",43.174536,-77.632256,Lake,251,Firearm,1,2
-77.600037770022752,43.138240572750213,477,419,09-175374,2009-06-12T04:00:00.000Z,6,2009,2009-06-12T04:00:00.000Z,6,2009,0,CLOSED,"836 MEIGS ST, ROCHESTER, NY, 14620",43.138232,-77.600035,Goodman,265,Blunt Object,1,1
-77.619915779478205,43.176320578671863,476,420,09-176893,2009-06-13T04:00:00.000Z,6,2009,2009-06-13T04:00:00.000Z,6,2009,0,CLOSED,"155 CONKEY AVE, ROCHESTER, NY, 14621",43.176312,-77.619913,Clinton,247,Firearm,1,1
-77.583268765130541,43.14081957457477,475,421,09-179316,2009-06-15T04:00:00.000Z,6,2009,2009-06-15T04:00:00.000Z,6,2009,0,CLOSED,"962 MONROE AVE, ROCHESTER, NY, 14620",43.140811,-77.583266,Goodman,255,Knife/Cutting Instrument,1,1
-77.638709782524415,43.145028572539928,474,422,09-205593,2009-07-08T04:00:00.000Z,7,2009,2009-07-09T04:00:00.000Z,7,2009,1,OPEN,"120 SUPERIOR ST, ROCHESTER, NY, 14611",43.14502,-77.638707,Genesee,223,Firearm,1,
-77.647724787242808,43.159205574537403,473,423,09-217911,2009-07-16T04:00:00.000Z,7,2009,2009-07-15T04:00:00.000Z,7,2009,-1,CLOSED,"995 JAY ST, ROCHESTER, NY, 14611",43.159197,-77.647722,Lake,281,Knife/Cutting Instrument,1,1
-77.639923784920384,43.167602576852332,471,425,09-231531,2009-07-27T04:00:00.000Z,7,2009,2009-07-27T04:00:00.000Z,7,2009,0,CLOSED,"137 CAMERON ST, ROCHESTER, NY, 14606",43.167594,-77.639921,Lake,261,Firearm,1,4
-77.588180769272867,43.166983578425253,472,424,09-231578,2009-07-27T04:00:00.000Z,7,2009,2009-07-27T04:00:00.000Z,7,2009,0,CLOSED,"29 FIRST ST, ROCHESTER, NY, 14605",43.166975,-77.588178,Clinton,297,Firearm,1,1
